off1,off2,factor,chisqred
20,48,1.3357172696047732e-13,2.066379478925491
30,62,1.3183813426482751e-13,2.068053811810794
100,52,1.4012286678692105e-13,2.0686095371508286
100,74,1.3726496230211347e-13,2.071448815975063
220,64,1.3275399883538094e-13,2.071868940895224
210,54,1.341329082998043e-13,2.079621382815977
70,74,1.3310088707125618e-13,2.0837266464744864
60,72,1.321798173600738e-13,2.0839820881641327
70,42,1.3785822856052593e-13,2.0872738424990263
265,76,1.3340202904257034e-13,2.090958553146914
45,68,1.3145338723789098e-13,2.0942773907307553
210,52,1.3420648337877016e-13,2.0974272642208933
25,44,1.3364001219832076e-13,2.098129500185982
90,46,1.3961184399905904e-13,2.1009704370576032
285,52,1.3804561886267092e-13,2.106426154308917
35,42,1.3406577474520662e-13,2.1077421901951183
210,56,1.339404607244246e-13,2.1079696330421798
105,72,1.3811605551414021e-13,2.10917301420205
290,72,1.3609617953723617e-13,2.112785101020323
105,56,1.4021095378220957e-13,2.11744676755167
20,56,1.3283471615979998e-13,2.1205577839290983
280,76,1.349695214849273e-13,2.1215622267732206
265,44,1.3749537721262938e-13,2.1218723703089015
290,56,1.378555610904059e-13,2.122146023072171
95,48,1.3993879746469634e-13,2.1230687877163215
90,76,1.355739625218201e-13,2.12312925943074
85,76,1.3490599074506888e-13,2.1281856052828108
260,76,1.328648085937679e-13,2.1287390219730384
25,60,1.321457906432869e-13,2.130610510289443
240,42,1.3567319139787163e-13,2.1341232302119626
85,44,1.392037793945106e-13,2.135761889258308
20,46,1.3357350768569005e-13,2.1379557409937044
245,42,1.3595871328276173e-13,2.1430510277607966
235,42,1.3541035860752225e-13,2.1432080637200994
210,50,1.3424434385333348e-13,2.149112953533323
215,62,1.329882908344988e-13,2.1526660095084122
75,42,1.3826758170278384e-13,2.1562141352332294
220,44,1.3471249060671245e-13,2.1615328151593936
95,76,1.3620051839053367e-13,2.161857970421494
245,74,1.3181552395316967e-13,2.162732298239113
250,42,1.3633676206410664e-13,2.163565756500787
50,70,1.3144051740635222e-13,2.1646761040531253
280,48,1.3809044987858106e-13,2.165723003491452
110,64,1.3964617548605894e-13,2.1657813836452617
110,66,1.3932890677979815e-13,2.165788214189545
275,46,1.3797025597265197e-13,2.167281208337605
80,76,1.3416966180636317e-13,2.168752478299706
215,46,1.3448471305841292e-13,2.169930072524009
210,58,1.336367407237296e-13,2.1713906190367793
230,42,1.351578992970282e-13,2.175723664607818
30,42,1.337377546739026e-13,2.1789517839842514
290,54,1.3807759619012137e-13,2.188225674983341
110,62,1.3988609721702595e-13,2.1900665863171347
100,50,1.4013743467722277e-13,2.190944813210899
255,42,1.3674776896859022e-13,2.1940783280020706
110,68,1.3896818805109906e-13,2.1948239918783696
285,50,1.3819972333991864e-13,2.195364677962182
255,76,1.3227060610382816e-13,2.202577647843242
105,54,1.4023774639844012e-13,2.2026045346915444
270,44,1.377786218324919e-13,2.204457389447418
295,64,1.3710814860565528e-13,2.2047568579945684
225,68,1.3188776641121607e-13,2.211436984574551
295,66,1.3686171140421045e-13,2.213212567008732
230,70,1.3168481831871e-13,2.213497892614901
295,62,1.3736209065912986e-13,2.213986837397009
285,76,1.353357507453019e-13,2.216565234277403
15,50,1.335471226396842e-13,2.2274428995714772
65,74,1.3229733315027348e-13,2.228807152918746
105,74,1.3758252865061787e-13,2.2291522783795688
20,58,1.3251700773350618e-13,2.229958784116884
290,74,1.357997081573997e-13,2.230316945952848
15,52,1.3342488456422798e-13,2.231161939813036
110,60,1.400558101782414e-13,2.231195563033404
225,42,1.3491631804799726e-13,2.234157843264612
260,42,1.3713935386115875e-13,2.2348287933412827
210,48,1.3425383551489192e-13,2.235496501578019
295,60,1.37599948619175e-13,2.2369709234670374
220,66,1.3213718120241025e-13,2.238389202585557
20,44,1.3351985249527022e-13,2.239449877743724
295,68,1.3661786390000387e-13,2.2400547980675625
100,76,1.366605416110804e-13,2.2487656122623525
110,70,1.3857284113957688e-13,2.249756520985285
15,48,1.3357524314724825e-13,2.2511764150102787
235,72,1.3145617707886504e-13,2.253998571081685
210,60,1.3327443832025998e-13,2.2552931052579064
290,52,1.38279383346618e-13,2.25581338899879
75,76,1.3332883161404869e-13,2.2573797957938324
80,42,1.386752272051602e-13,2.25890598734376
25,42,1.335345043915905e-13,2.264574169917828
295,58,1.3782868284560187e-13,2.2667372497721425
55,72,1.3147480889262914e-13,2.270749490227457
50,40,1.3545235025096408e-13,2.2734330298227237
15,54,1.332010265041903e-13,2.2761970998895973
30,64,1.3141902454552105e-13,2.2775710936576896
35,66,1.3113121608063832e-13,2.279486597001573
205,54,1.3405462185780994e-13,2.279500762708601
45,40,1.3485216219053238e-13,2.2800247809963494
55,40,1.360306149939503e-13,2.283580865791958
280,46,1.3818153902687194e-13,2.285279873019439
285,48,1.3833219459101222e-13,2.2868493862206694
110,58,1.4014376411785145e-13,2.288036210280794
295,70,1.3636074205174543e-13,2.2892413618611758
265,42,1.374337091137397e-13,2.2902811257201785
95,46,1.3991308033319213e-13,2.291729593024728
205,52,1.3410007226394492e-13,2.293389509000667
215,64,1.32434299092886e-13,2.29438173929486
215,44,1.3443984437922435e-13,2.2964610455586887
40,40,1.3435827878890898e-13,2.2991001780253058
105,52,1.402447415101583e-13,2.3008247250202065
90,44,1.3956228345536577e-13,2.3037332750341477
295,56,1.3806465679902296e-13,2.305145350217638
25,62,1.3177999796888332e-13,2.3061321068173544
60,40,1.3663325858694707e-13,2.3069748737420763
275,44,1.380168252939298e-13,2.307428977523318
15,46,1.3355977326689898e-13,2.3100279914562365
40,68,1.309535008148836e-13,2.316573401945696
250,76,1.316434749664276e-13,2.3171407954673495
205,56,1.3384548413198671e-13,2.317865468240491
240,40,1.3552258111499514e-13,2.3224191610829035
220,42,1.3463342080128731e-13,2.3240547141032675
235,40,1.3526412586576478e-13,2.3249701838980044
290,50,1.38446935753212e-13,2.325168128681194
100,48,1.4013664797069948e-13,2.326022264830639
275,78,1.3400031707818745e-13,2.329032978267152
240,74,1.3124671831533057e-13,2.330534682150276
245,40,1.3581502524515457e-13,2.331555397809216
110,72,1.381182173759858e-13,2.332792521820928
35,40,1.3396056118844411e-13,2.337259979302773
205,50,1.34096538394683e-13,2.338955716881268
65,40,1.3719902874786764e-13,2.3401827859990036
210,46,1.3422131878015171e-13,2.343622288389727
230,40,1.3500223707916142e-13,2.3478707995736277
270,78,1.3334293196064247e-13,2.3491318956301734
250,40,1.3618723652653173e-13,2.351647098263032
295,54,1.3829425111406228e-13,2.3531106210570876
110,56,1.401922366853158e-13,2.3600942275266443
210,62,1.3277016859116743e-13,2.3620735768518886
280,78,1.3447461034435078e-13,2.362283751731799
295,72,1.3608933080096994e-13,2.3646225339607727
