off1,off2,factor,chisqred
245,62,1.3485083574557434e-13,0.6915042587568474
50,50,1.3555929058652335e-13,0.6937617181405423
50,60,1.337084749098277e-13,0.694310169043195
80,56,1.3853376852894426e-13,0.6963710975911577
70,64,1.3549149025633987e-13,0.6979129125486807
80,62,1.3755850767494494e-13,0.6980835260555566
240,60,1.3487420147598628e-13,0.7029030210404705
255,56,1.3616478020057062e-13,0.7047194901392516
260,58,1.3626109516025936e-13,0.7060307744067617
65,50,1.3748645707248966e-13,0.7061385154532658
255,64,1.3515195376533362e-13,0.7066499420507096
75,64,1.363177423863017e-13,0.7103037997042707
45,58,1.3367272809370528e-13,0.7140400231740863
250,64,1.348540089817677e-13,0.7190285448858893
55,62,1.3379291876756554e-13,0.7199643742700845
260,64,1.3545590547663154e-13,0.7294074191718979
75,52,1.3838222071552455e-13,0.7295693636331506
245,54,1.3582726325043702e-13,0.7313765104588884
45,50,1.3506126867044375e-13,0.7314911959053868
65,64,1.346167639623631e-13,0.7318824200420073
240,54,1.3562375714156797e-13,0.7330004431137329
235,56,1.3518591821225414e-13,0.7408315346641713
265,62,1.360984039248885e-13,0.7444311722955922
265,60,1.36357973962831e-13,0.7485397049519643
250,54,1.3608193951741152e-13,0.7507844114021462
40,54,1.340906738307148e-13,0.752194063698507
235,58,1.3491114766117144e-13,0.7524659542806938
80,54,1.387235926661971e-13,0.7560338760020853
40,52,1.344003566676306e-13,0.7568597578987781
70,50,1.380401701298687e-13,0.7588614681421595
235,54,1.3543268911651435e-13,0.7604193674233561
240,62,1.3456843882657665e-13,0.7620871219769233
80,64,1.3706838289948335e-13,0.7672316408067648
260,56,1.3647654753767632e-13,0.7685419800914083
245,64,1.345362355549246e-13,0.7730607813224096
265,64,1.3580057400943386e-13,0.7745590423096357
40,56,1.3366469545129397e-13,0.7802678091313545
265,58,1.3659247545644067e-13,0.7853463852786572
85,60,1.3854256358124007e-13,0.7863286846188517
55,48,1.3637036351744153e-13,0.7871917610033127
60,64,1.3388750934569297e-13,0.7878900779968596
255,66,1.348519479419575e-13,0.791229965966272
255,54,1.3637119326667844e-13,0.7929637438725886
50,48,1.3576618033105147e-13,0.7931039872973065
85,58,1.3880077348951039e-13,0.795798870940289
40,50,1.3464399409542722e-13,0.7963207412725755
235,60,1.345999854915285e-13,0.7973176267307833
60,48,1.3702619443232126e-13,0.798913707556377
260,66,1.3516726727471314e-13,0.8028368470841097
85,62,1.3820856013486579e-13,0.8035135091930332
240,52,1.3580717286099266e-13,0.8086515416785028
235,52,1.3564113565131658e-13,0.8165693785462539
45,60,1.3317408125648218e-13,0.8180403409121951
250,66,1.345153472422305e-13,0.8196960905634167
45,48,1.3525985124248232e-13,0.8201495100234147
245,52,1.3602497574512368e-13,0.8252723497076376
50,62,1.332070124531364e-13,0.8261315864932415
270,62,1.3648431003214434e-13,0.8291582146524286
230,54,1.352111193356206e-13,0.8291650871377746
230,56,1.3494256750939526e-13,0.8318848281044688
65,48,1.3768216820671742e-13,0.8325961585607514
85,56,1.3899812078335367e-13,0.8334045383239456
75,66,1.357612058337276e-13,0.834661749812395
265,66,1.3549450223191145e-13,0.8382048434086952
75,50,1.385466331867263e-13,0.8406967226361709
80,52,1.3886291865490919e-13,0.841591777490776
270,60,1.3673978903509142e-13,0.8427629285522675
70,66,1.3489462130142023e-13,0.8435053792525717
270,64,1.3619513985103952e-13,0.8466196573273816
40,58,1.3320369243467705e-13,0.8522791687078853
85,64,1.3779897812544062e-13,0.8555743869144646
265,56,1.3680141156967265e-13,0.8570551760748896
230,52,1.3544451135075914e-13,0.8600795861960784
240,64,1.3420909530382475e-13,0.8601146301140244
250,52,1.3627337853246651e-13,0.8605914339467109
260,54,1.366751002494995e-13,0.866585422109429
230,58,1.3464417889746657e-13,0.8677111892519223
40,48,1.3484924611792988e-13,0.8696883463690617
35,52,1.3403050828294913e-13,0.870166574098391
80,66,1.3652735168488796e-13,0.872939663553413
235,62,1.3427043710936014e-13,0.8744929004724725
55,64,1.332456035553681e-13,0.8804334205890418
35,54,1.3370499907920768e-13,0.8816664125400174
270,58,1.3695829397881033e-13,0.8900754401573064
35,50,1.342795131532449e-13,0.8903687239305039
245,66,1.3412683709219708e-13,0.8921637959693435
65,66,1.3404343931058708e-13,0.8950307570887803
70,48,1.3819126259289395e-13,0.8959648303905998
270,66,1.3588649394364863e-13,0.8979463523888206
85,54,1.3916602714445355e-13,0.8979590228526104
235,50,1.3581648280364192e-13,0.9045378566421295
255,52,1.3656505426555329e-13,0.9137300411824189
240,50,1.3598035615369136e-13,0.9155030593510184
260,68,1.3479828328500119e-13,0.9190719166528327
255,68,1.3442634251950628e-13,0.9216323473517462
50,46,1.3595852047218868e-13,0.9248941635556732
230,50,1.3565044069668457e-13,0.9250841678205938
35,56,1.3326215268342574e-13,0.9292349390697897
55,46,1.3657972470001498e-13,0.9294944554610562
230,60,1.3430153972900083e-13,0.9329078449502421
45,46,1.3543809138047142e-13,0.9384378322477253
90,60,1.3902284203844747e-13,0.9415384934023106
265,68,1.3514984589766207e-13,0.9428649206256832
225,54,1.3493924919647338e-13,0.9429480400900846
35,48,1.344887912545908e-13,0.9446780756662071
85,66,1.3729443603750434e-13,0.9447757972478724
245,50,1.361993613971153e-13,0.9485881543579475
225,52,1.352078281105874e-13,0.9498646120250519
90,62,1.387442367290639e-13,0.9505377467701288
60,46,1.3722277468066972e-13,0.95210710067231
90,58,1.3925814239789854e-13,0.9604923777799652
80,50,1.389781517442722e-13,0.9607963575849523
