off1,off2,factor,chisqred
250,62,1.213212857515569e-13,1.136291377869764
60,48,1.2296577926822812e-13,1.1368145220179715
40,50,1.209470672447058e-13,1.1371404850179903
45,58,1.2013143276795855e-13,1.1422775536135399
60,62,1.2072005208463324e-13,1.1476205197470883
240,54,1.2170974437460242e-13,1.1487813629755363
75,62,1.2276529646193994e-13,1.1494868350417404
260,56,1.2256297150707008e-13,1.1508151246247829
80,58,1.2401252268652621e-13,1.1537822261995545
50,60,1.201293763737115e-13,1.155424677035943
45,48,1.2142214908502612e-13,1.1565798595893988
255,54,1.2245411847542067e-13,1.1571467357840761
240,60,1.2111304010361228e-13,1.1589732347360613
80,56,1.2422069536782878e-13,1.1609240437052473
65,48,1.235443904201078e-13,1.1658656971125736
260,62,1.2185184967788758e-13,1.1663765678730844
235,56,1.2135698246588744e-13,1.170262608586123
80,60,1.237095376192217e-13,1.172315318965684
40,56,1.2014877192153077e-13,1.1740115380172904
245,62,1.2105963939543581e-13,1.1755291647956692
235,58,1.2115555133937287e-13,1.1857094295927098
265,60,1.224187341477443e-13,1.1914464869232817
235,54,1.215109381444981e-13,1.1921140456891766
80,54,1.2439521339854238e-13,1.1924357350421053
265,58,1.2265228542817613e-13,1.1932308669964105
75,50,1.2429903593164313e-13,1.2001033302072524
40,48,1.210583829954239e-13,1.2073681420446916
245,52,1.2205672280743537e-13,1.2078517449346224
260,54,1.227520033229879e-13,1.2104559539422177
55,62,1.2016243168490256e-13,1.2111764617790584
250,52,1.2232245663779863e-13,1.2160000655907641
240,52,1.2182054953864682e-13,1.2164367176171575
35,52,1.2045296533704649e-13,1.216729045188979
70,48,1.2399809184677544e-13,1.2207747065578145
265,62,1.2215486866862037e-13,1.2209123937757504
255,64,1.2127218048935272e-13,1.2237454103049676
80,62,1.2334449290743781e-13,1.2251322476709166
265,56,1.2286174588055156e-13,1.226420856576168
35,50,1.206243757518256e-13,1.2289368079485061
70,64,1.2157373449811084e-13,1.2308313595664908
250,64,1.2100847727567553e-13,1.2362202055951101
255,52,1.2262818930253557e-13,1.240844706907361
35,54,1.2018808182334392e-13,1.2442076975456493
80,52,1.2452787789389482e-13,1.2454317953241085
260,64,1.2153357336910708e-13,1.2466677504209298
235,52,1.2163056457790954e-13,1.248273674620611
240,62,1.2079226205879762e-13,1.2500466884393613
75,64,1.2226945298318344e-13,1.2509739264457471
65,64,1.2083052362519753e-13,1.254568002945251
235,60,1.2084585420956403e-13,1.258860203325626
230,56,1.2112789474644278e-13,1.265105294578374
50,46,1.2194064068526456e-13,1.265111763517835
55,46,1.224895631792451e-13,1.2674889049615663
230,54,1.2128756210857995e-13,1.2728654097695102
45,60,1.1965861368689805e-13,1.2734138361109122
40,58,1.1971469717592442e-13,1.274826388820606
45,46,1.2147829359188274e-13,1.2821229623695296
35,48,1.207366503121377e-13,1.2830887072797186
270,60,1.2273998440386078e-13,1.283861232103445
60,46,1.2306244360699808e-13,1.284210440879056
265,54,1.23059727506643e-13,1.2864631761892902
245,64,1.2071801233755878e-13,1.291285278497952
270,58,1.2297021639376434e-13,1.2915182383560182
265,64,1.2182645994645263e-13,1.2917419811115511
85,58,1.2439942303999875e-13,1.2932419565649311
260,52,1.2293453190549207e-13,1.295662360536631
60,64,1.2020469961518983e-13,1.3035995044133908
85,60,1.241684493038033e-13,1.3040294264165417
230,58,1.2089468078892484e-13,1.305485909604965
270,62,1.2247385613829531e-13,1.306696089444893
245,50,1.2218216137310861e-13,1.3074727847602567
85,56,1.2457766190371574e-13,1.3078443263819606
240,50,1.2192479484960961e-13,1.310956990966622
50,62,1.1965031946773095e-13,1.3114064173578657
75,48,1.244054459675662e-13,1.3124707743418431
230,52,1.2141350220850313e-13,1.3133788060578784
80,64,1.2289326577584132e-13,1.3139092181910115
35,56,1.1979029609517238e-13,1.316230262475266
40,46,1.2111320282723738e-13,1.3187906915444136
250,50,1.2246948501369235e-13,1.319090062435134
65,46,1.2361257527189012e-13,1.3196998913672302
270,56,1.231684890783564e-13,1.3284522786155017
80,50,1.2463791910472227e-13,1.328512913874239
235,50,1.217196060538945e-13,1.3338878425775982
85,62,1.2386657654029098e-13,1.3399514877241696
255,66,1.2093672888175085e-13,1.3437221835487039
85,54,1.2473300925738335e-13,1.3444539329029592
255,50,1.228027557361077e-13,1.3482540875762867
30,50,1.2037306830764414e-13,1.3498188851339599
30,52,1.201889086635725e-13,1.3568540233489503
260,66,1.2120747233525124e-13,1.35725656830567
270,64,1.221588791132032e-13,1.3635838615288742
235,62,1.2050659729923971e-13,1.3641771665947044
265,52,1.2326733823743716e-13,1.3696390655925255
250,66,1.2063772035375528e-13,1.3714407767207835
70,46,1.2406143714412723e-13,1.377527255943092
35,46,1.2079522217637111e-13,1.3786917379105668
240,64,1.2041254644304894e-13,1.3796494176939922
30,48,1.204887038538588e-13,1.3833791187981868
230,50,1.215146311144832e-13,1.3855460879723758
55,64,1.1964664625789126e-13,1.3900716684262706
70,66,1.2102308041534135e-13,1.3903062792715413
75,66,1.2175458884481113e-13,1.3911664534541008
225,54,1.2102549451010243e-13,1.3918336440554568
270,54,1.2334971964636206e-13,1.392172351047818
265,66,1.2148503851535588e-13,1.393566569326771
230,60,1.205555565540466e-13,1.3963788008773645
30,54,1.19897270808741e-13,1.3988262882332934
225,56,1.2085433733339302e-13,1.4005390225871843
85,52,1.248606009213411e-13,1.403345116175303
260,50,1.2313499000312952e-13,1.4047343702551567
85,64,1.2349202174532348e-13,1.4095064234672752
225,52,1.2116613522836536e-13,1.418247732712061
40,60,1.192410216520933e-13,1.419328362214895
240,48,1.220262360037706e-13,1.420131061532479
245,48,1.2230664342804763e-13,1.42252456592229
275,60,1.2293995715761366e-13,1.4272390076501822
35,58,1.1934141516822324e-13,1.4306453215154227
65,66,1.2029895087550883e-13,1.4308232162887011
50,44,1.2199468159183551e-13,1.4322867952622327
80,66,1.2239549634724543e-13,1.435172432847542
235,48,1.217913408158709e-13,1.4374690772478667
250,48,1.226154689523765e-13,1.438789206829003
45,44,1.2150164157162683e-13,1.4399744183510634
275,62,1.2272633398232726e-13,1.4401380482875012
55,44,1.2253915337739007e-13,1.4415713249983808
80,48,1.2473167907870825e-13,1.4416622114026876
275,58,1.231227194986445e-13,1.4427547528620261
245,66,1.2028226662587757e-13,1.444299067216149
45,62,1.1916914697158187e-13,1.4471955818339075
270,66,1.2181341390200072e-13,1.454672027842644
60,44,1.231840691640278e-13,1.460043643609227
30,46,1.2053428497894854e-13,1.4607790336785211
75,46,1.2446177545748025e-13,1.4640555438367844
225,58,1.2058266316268469e-13,1.465056369937575
90,58,1.2474803783990772e-13,1.4652182959066944
90,60,1.2453793112868454e-13,1.4658462334776416
40,44,1.211194990670881e-13,1.4665132176185773
255,48,1.229643306976317e-13,1.4704301551059296
265,50,1.2348139437541533e-13,1.4736653313628971
270,52,1.2353705590442547e-13,1.4761831551806937
225,50,1.2127379761233377e-13,1.4775765362719866
230,48,1.2157801854629407e-13,1.4802388776204318
275,56,1.233009296009276e-13,1.4811937416514085
275,64,1.2245662366566282e-13,1.484478974464278
30,56,1.1950312547004476e-13,1.4845824403188075
90,56,1.2491342437954086e-13,1.485989384781772
85,50,1.2497584226116091e-13,1.4885130202302503
90,62,1.2428759298780915e-13,1.4921485656780413
60,66,1.1969107980373434e-13,1.4994433896511405
25,50,1.2019746955757126e-13,1.5023366025644278
65,44,1.23645417518452e-13,1.5064468044711379
235,64,1.200851121564602e-13,1.5086530659150577
260,68,1.2080265082184558e-13,1.5090455695737846
255,68,1.2047757673440753e-13,1.510663180426895
85,66,1.230290653379263e-13,1.5138219652405287
35,44,1.2079553594992904e-13,1.5144245472913793
50,64,1.1914582712020456e-13,1.514809471952971
260,48,1.232997920424878e-13,1.5172247919332595
25,48,1.2031111301382411e-13,1.517680114058047
230,62,1.201784738899226e-13,1.5195925354804736
25,52,1.2001625264449145e-13,1.521627805533973
90,54,1.2506348706414745e-13,1.5268689453065678
265,68,1.2110327810381628e-13,1.5339966946509174
220,54,1.2078610627266563e-13,1.5393685158080397
275,54,1.2349554913008742e-13,1.5424078198931943
90,64,1.2397670386132926e-13,1.544830210552002
240,46,1.221146288179021e-13,1.5464221957879971
245,46,1.2240074602783835e-13,1.549841360079522
240,66,1.1991303506545297e-13,1.5501867280874282
220,52,1.209305203097774e-13,1.5536303318086748
235,46,1.2186746956471625e-13,1.5590017622690475
250,68,1.201043798651742e-13,1.5599364340216288
225,48,1.2134199051843721e-13,1.5600344107258841
250,46,1.2271236947393272e-13,1.5618845974228137
275,66,1.2212171525377533e-13,1.562753042923001
70,44,1.2409752529833453e-13,1.563679273789805
220,56,1.2059763696746283e-13,1.5636948941788824
225,60,1.2023506953900137e-13,1.5724371728479698
75,68,1.212275465260613e-13,1.5728637544707778
25,54,1.1971892959154107e-13,1.573624748700859
265,48,1.2362373747341498e-13,1.5744991390574608
25,46,1.2037010663544721e-13,1.5745670860170995
270,50,1.2372157668038081e-13,1.5749700620064246
30,44,1.2052665995358023e-13,1.5791453719332509
270,68,1.214379667541656e-13,1.5812939286142194
255,46,1.2306739332662957e-13,1.5841906784192554
35,60,1.1886321777254929e-13,1.5852748033038413
80,46,1.2479699629735827e-13,1.586518139633544
90,52,1.2519051577399168e-13,1.5888836724942001
70,68,1.204656187845632e-13,1.5942914537674047
230,46,1.216395931821794e-13,1.5947340142543822
80,68,1.218824309844172e-13,1.5980681408407058
85,48,1.2507405527208073e-13,1.5981496594108946
40,62,1.1874794792285482e-13,1.6020974045239385
220,50,1.21043328411458e-13,1.6027576421120058
280,60,1.230113132340765e-13,1.6064283146284721
30,58,1.1907815756909512e-13,1.6101635859190107
55,66,1.191393802416922e-13,1.6105869856896613
280,62,1.228129987351006e-13,1.614161340567673
260,46,1.2341089732718766e-13,1.6183000994199659
275,52,1.237032601309355e-13,1.6189267803191487
280,58,1.231928969619099e-13,1.6232754448581086
90,66,1.2359842270371027e-13,1.6312237638618368
45,42,1.2150473453548202e-13,1.6352748013992306
50,42,1.2202380718257094e-13,1.6391325614234922
75,44,1.244805706701103e-13,1.641067830461895
245,68,1.1970579628145335e-13,1.645947438924922
280,64,1.2258639117853897e-13,1.6473256826082252
40,42,1.2110261162994953e-13,1.648352751786652
220,58,1.2028904888476807e-13,1.6489609212885092
65,68,1.197627138174814e-13,1.653434285321088
85,68,1.2251868265955783e-13,1.6560322671471703
55,42,1.2255089452187975e-13,1.6578612986672883
280,56,1.2338912626130116e-13,1.6613665325134102
270,48,1.2384207276474015e-13,1.6615707980105734
225,46,1.2140067177867696e-13,1.6620310259724382
45,64,1.186582460418475e-13,1.6638183868510708
95,60,1.2488553979664201e-13,1.6652280206498444
245,44,1.224294238013038e-13,1.6686510419293887
25,44,1.2036730403692172e-13,1.6686909202078237
265,46,1.2371162237916094e-13,1.668929544004827
275,68,1.2176655400755148e-13,1.670264366187858
25,56,1.193491958381161e-13,1.6726752567105854
95,58,1.251028089651974e-13,1.6727289429229244
90,50,1.2530648862886045e-13,1.673362854612043
250,44,1.22752234500709e-13,1.6747163379313383
220,48,1.2111603739217362e-13,1.6750548553730138
20,50,1.2012092516973023e-13,1.676761626272163
240,44,1.2215840769801661e-13,1.6773555155681243
95,62,1.2463795455708546e-13,1.6788416915521132
230,64,1.1969138695717743e-13,1.6794573611213561
20,48,1.2021780374094932e-13,1.6803412126725314
35,42,1.2077481892880483e-13,1.681295904089191
60,42,1.2310993688464748e-13,1.6902635120862286
255,44,1.2312329825050836e-13,1.6915434089197394
235,66,1.195233105080939e-13,1.6926773746222283
95,56,1.2526835702505394e-13,1.6948242172931773
235,44,1.219133688841798e-13,1.697506025154528
20,52,1.199426322156275e-13,1.7033288404712503
225,62,1.1982213919396183e-13,1.7060637958011955
280,66,1.2231911069235234e-13,1.7068803617911361
260,70,1.203100335013417e-13,1.7069650387406368
215,54,1.2058845859938897e-13,1.7073112155260506
275,50,1.2388666943832629e-13,1.7073996427060405
215,52,1.2071715557199986e-13,1.710394855426404
265,70,1.2066140573427254e-13,1.7159373046743067
280,54,1.2360830332964733e-13,1.7165390750388463
95,64,1.2435072827908255e-13,1.7196517159287157
20,46,1.202696925988844e-13,1.7212352442410992
260,44,1.234829497402765e-13,1.722061561431758
255,70,1.199423784652873e-13,1.7252792481503014
230,44,1.2167780026979554e-13,1.728506424264243
85,46,1.2514861776489826e-13,1.7295791329858146
30,42,1.204947369402495e-13,1.7333607882600202
65,42,1.2362220036871103e-13,1.7339000708086119
95,54,1.2540721592511174e-13,1.7367516664131077
270,70,1.2102849289910512e-13,1.7449832502728395
60,68,1.1916728121348092e-13,1.7457502961137212
215,56,1.2039124960004204e-13,1.7470717421942017
215,50,1.208209863146603e-13,1.7487945566289012
270,46,1.2394208579790473e-13,1.751243255530073
90,68,1.231458835453208e-13,1.7517610373774803
80,44,1.2482815577425854e-13,1.752306428482087
50,66,1.1863061163311032e-13,1.7525012830624918
220,60,1.1992778078216258e-13,1.7628958636540344
240,68,1.1928178698522405e-13,1.7664892050695573
220,46,1.2115723910995124e-13,1.767685314267747
20,54,1.1965887765536033e-13,1.7682655434935726
90,48,1.2540159186620575e-13,1.7758597425211005
265,44,1.2376960883136969e-13,1.775891511659626
30,60,1.1863154679930374e-13,1.7764285737316916
275,48,1.2401108745871482e-13,1.777837133907406
35,62,1.1838759231695188e-13,1.779402180734599
280,52,1.2382261658757673e-13,1.782047381595741
225,44,1.2143960887376511e-13,1.7831568992768605
70,42,1.2406041231988194e-13,1.7876248995559085
95,66,1.2400791236286985e-13,1.7906177565340657
250,70,1.19500901212731e-13,1.79139531763716
75,70,1.2068798343839652e-13,1.7928974307606365
20,44,1.2026875656898242e-13,1.7936716683607472
245,42,1.2240685905713458e-13,1.7945428777843269
95,52,1.2552234506813732e-13,1.7985463316049415
280,68,1.220128179039273e-13,1.7986420701963675
250,42,1.2276591590705888e-13,1.799117514923418
80,70,1.2136633935218126e-13,1.7991639120783147
240,42,1.2213214641173476e-13,1.7992703026893968
25,42,1.203213300252275e-13,1.804083168107053
25,58,1.1895654208915717e-13,1.8091476743766104
275,70,1.2138856360676267e-13,1.8119933033504534
255,42,1.2315270777788406e-13,1.813877236989231
215,48,1.2089556615542683e-13,1.8154334261579281
285,60,1.2302717763942526e-13,1.8160865180285435
235,42,1.2188084881258258e-13,1.8180917161990338
285,62,1.2280620661326703e-13,1.821177870635945
40,64,1.1823298838704236e-13,1.8273544159450044
285,58,1.2325338207002476e-13,1.8295338762106128
85,70,1.2200573648387235e-13,1.8355096495653744
70,70,1.1990758553480113e-13,1.837979953583985
215,58,1.200615689017437e-13,1.8417629184460234
260,42,1.2351374734988332e-13,1.8443070932699985
280,50,1.240107401210574e-13,1.8473582080185134
285,64,1.22579396377396e-13,1.8480331639150314
15,48,1.2022952739707338e-13,1.8508536470101664
270,44,1.2402423900208187e-13,1.8530706506978034
230,42,1.2164419318006763e-13,1.854568226276815
285,56,1.234951507508053e-13,1.8596961371490608
15,50,1.201509130391714e-13,1.8598119600306953
75,42,1.244214249518977e-13,1.8598994154850472
275,46,1.241290808981119e-13,1.8601792234805972
40,40,1.210674000012998e-13,1.8624507063080815
45,40,1.2149368019997903e-13,1.8634745331836606
55,68,1.1861333972895831e-13,1.8730846975979563
230,66,1.1908737170797338e-13,1.8737645620681431
225,64,1.1928058711042323e-13,1.874288279484007
220,44,1.2117478447758237e-13,1.875105870900285
95,50,1.256224566925138e-13,1.875871598891484
50,40,1.2201398470598102e-13,1.8774717005454136
15,46,1.2026645461584778e-13,1.8784258657091233
35,40,1.2072778635626389e-13,1.879371128996508
100,60,1.2519837894436593e-13,1.8797988404977268
20,56,1.1931340212841464e-13,1.8812943069098613
210,52,1.2055823422519416e-13,1.8821473987127637
100,62,1.249589148133601e-13,1.887149876687467
85,44,1.2518746492920908e-13,1.8880488181773263
210,54,1.2044831734357079e-13,1.888434923596198
245,70,1.1906681295966654e-13,1.8887005195764137
100,58,1.2539994020699843e-13,1.890784144275731
95,68,1.2361715618216375e-13,1.894323354828994
265,42,1.2377804975269245e-13,1.8954187905766462
285,66,1.223527093399896e-13,1.8971861923642335
90,46,1.254834535894771e-13,1.9001294483868842
15,52,1.1998094120153123e-13,1.9001383571510297
215,46,1.2092559979973288e-13,1.9007899011958787
285,54,1.2374736937200799e-13,1.9009205894440313
220,62,1.1947747150110004e-13,1.904212655513931
280,48,1.241658748486405e-13,1.9050601338011093
20,42,1.2022337396395211e-13,1.9056189292964745
55,40,1.2251541272095973e-13,1.9064129359324538
90,70,1.2264433772360766e-13,1.9076280486790433
210,50,1.2063591699190793e-13,1.9095521345008524
45,66,1.1814141566992726e-13,1.9117521961177184
225,42,1.2142027324642952e-13,1.9130576453208312
100,56,1.2553233938662831e-13,1.9142956917064378
30,40,1.2043885540191183e-13,1.9146391087984294
65,70,1.1922634174374547e-13,1.917375065313927
100,64,1.2467924509462288e-13,1.9184625825622528
235,68,1.1885986112629658e-13,1.919677547380906
280,70,1.216772966609459e-13,1.9214412322770718
245,40,1.2234354339631732e-13,1.932755284964517
15,44,1.2026282713862698e-13,1.935853395665292
250,40,1.226970377625258e-13,1.9364685003678461
240,40,1.22061648962976e-13,1.9388667620460602
210,56,1.202275137093102e-13,1.9431987019092025
285,52,1.2398200523365086e-13,1.94386414013269
60,40,1.230415803913001e-13,1.9448446059904205
265,72,1.2014983155472463e-13,1.9459410802694748
255,40,1.2306841414558237e-13,1.9498005070336264
275,44,1.2423524202461132e-13,1.9520621061430874
235,40,1.2181205217251113e-13,1.9536119157807075
260,72,1.197368826993246e-13,1.9544601754892317
100,54,1.2564339556515215e-13,1.9554297986410847
270,72,1.2055820540578847e-13,1.9562576590928642
215,60,1.196893814312449e-13,1.956795853323018
80,42,1.2478231969867678e-13,1.963451781115273
25,40,1.2025030823587982e-13,1.9664217138867919
270,42,1.2404339132840746e-13,1.9668650367571732
95,48,1.2570407882876684e-13,1.9699954346271737
210,48,1.2068741979445695e-13,1.9715496204607208
285,68,1.2210267468747927e-13,1.973846666468848
100,66,1.2435335544221013e-13,1.9756113904516561
280,46,1.2431363360574493e-13,1.9761144660358647
260,40,1.234173408569472e-13,1.9772354895236361
30,62,1.1819427761951858e-13,1.9821162922929063
285,50,1.2418935565053736e-13,1.9833885694709361
230,40,1.2156356290089045e-13,1.9838011879425057
15,54,1.197148601341675e-13,1.9845610286778699
25,60,1.1855122071792112e-13,1.9862223219814115
255,72,1.1932666441958633e-13,1.9867925733761418
65,40,1.235384345007339e-13,1.9884584261876717
215,44,1.209347449840178e-13,1.9967641151202113
275,72,1.209554736412715e-13,2.001024580477779
220,42,1.211589320625564e-13,2.001297080432204
100,52,1.257267906183479e-13,2.011386428804013
240,70,1.1861415639562109e-13,2.0164622184213528
35,64,1.17905983723114e-13,2.01773366495481
95,70,1.2316742727238545e-13,2.0222472371366713
265,40,1.2370668341878854e-13,2.024237615987466
50,68,1.1807804303553362e-13,2.0251725496769066
60,70,1.1862938055402379e-13,2.0257151811545304
15,42,1.2022588506076017e-13,2.0269439080116607
285,48,1.2437353469912661e-13,2.027782311186119
20,58,1.1896043748312497e-13,2.0309358309813974
210,58,1.199066355963627e-13,2.032976769021367
290,60,1.23128786947337e-13,2.035318779462351
70,40,1.2396716050137453e-13,2.0360771597118323
10,48,1.2035867392800154e-13,2.037319077104482
225,40,1.213337682456075e-13,2.0388038065244136
290,58,1.2339628542831408e-13,2.040914817176042
80,72,1.2081636113081962e-13,2.0420853770180907
20,40,1.2014905770455733e-13,2.0448405236033382
290,62,1.2286936376155918e-13,2.045559920403805
10,46,1.2036934241585173e-13,2.0465654352023304
90,44,1.2551311692302174e-13,2.0482820953134513
205,52,1.2048693456704307e-13,2.050263396995948
210,46,1.2070374891133181e-13,2.0529845708409695
85,72,1.2146314231483514e-13,2.0545593791112386
290,56,1.2366660197659068e-13,2.0556169161792375
275,42,1.2425955830922038e-13,2.0568948995194343
280,44,1.24419809680347e-13,2.0575931030610746
75,72,1.2011290036907948e-13,2.058071828936745
205,54,1.204018737145189e-13,2.060797625779001
10,50,1.2029278467741595e-13,2.0618353951553914
100,68,1.2397650235991127e-13,2.06229104635762
250,72,1.1884379489254895e-13,2.0648332021247193
205,50,1.2052594624595785e-13,2.072530852642243
225,66,1.186689412846938e-13,2.0733787564940354
290,54,1.2393435675834553e-13,2.0740261421633526
290,64,1.2260869870852582e-13,2.0742913777552534
220,64,1.1891024119226602e-13,2.0762749835009524
285,70,1.218352357441711e-13,2.078468182033976
85,42,1.2515417719111593e-13,2.07904953228382
100,50,1.2581105003781652e-13,2.0835027167569344
95,46,1.2575480764877155e-13,2.0852678375965032
270,40,1.239944490189314e-13,2.085542847194138
280,72,1.212825664860357e-13,2.086229457682493
285,46,1.2453252971470363e-13,2.08674708063555
245,38,1.2214293497349446e-13,2.087013903963448
10,44,1.2035096571157176e-13,2.0878124763800643
40,66,1.177171611822444e-13,2.0881737720125404
250,38,1.2250677719612121e-13,2.0928849242116985
240,38,1.2183850859434816e-13,2.093994117647661
290,52,1.24182563730615e-13,2.0944920825495132
215,62,1.191984918693264e-13,2.098237393479484
75,40,1.2431033073733863e-13,2.098357626480683
255,38,1.2291202407805194e-13,2.102434099172546
90,72,1.2208311995154848e-13,2.102443446060385
105,60,1.2535488889936608e-13,2.104272188113871
230,68,1.1842277212578582e-13,2.1046438315369893
105,62,1.2511778712339244e-13,2.1076237107888582
40,38,1.2101641021297508e-13,2.107998482753743
235,38,1.216148538824598e-13,2.109575632087278
35,38,1.2066597663220456e-13,2.110371474430496
215,42,1.2090947092445248e-13,2.111002859723722
15,56,1.1939041053426e-13,2.1146652503157117
290,50,1.2439981636418296e-13,2.11639963834426
220,40,1.2107304152563393e-13,2.1186392798681255
105,58,1.2553595073432706e-13,2.1195758949764634
260,38,1.2326393648737374e-13,2.120282408711704
10,52,1.201157042697255e-13,2.12031873319616
290,66,1.2235791565266353e-13,2.1218164097617294
45,38,1.2143879048358278e-13,2.123491683095716
70,72,1.1933677954662182e-13,2.1270281113659375
205,56,1.201635158749949e-13,2.1274955443775156
30,38,1.2037197473616104e-13,2.128358072350121
205,48,1.2054363279804232e-13,2.1285717849495613
105,64,1.248472312449474e-13,2.1334922911684107
230,38,1.2140300565715385e-13,2.1365092106137213
210,44,1.2070309343794202e-13,2.141140066739852
210,60,1.1953261009833452e-13,2.14316030162059
15,40,1.2014625604597372e-13,2.147228537607828
280,42,1.2444854265875344e-13,2.147309975972526
105,56,1.2566984481700265e-13,2.148154173744911
265,38,1.2358790098924905e-13,2.149911421585367
50,38,1.2191613874653313e-13,2.1533730431671683
290,48,1.2457502802705e-13,2.1542896583894557
285,44,1.2462399232580043e-13,2.155753061395245
275,40,1.2422651619324688e-13,2.158749586224294
10,42,1.203042021368649e-13,2.1591921400222556
25,38,1.2016564283963868e-13,2.160391180820549
55,70,1.180544298050159e-13,2.16454994649033
245,72,1.1837853288112164e-13,2.1667770394126125
100,48,1.2588078028008647e-13,2.1683755689342665
100,70,1.235312258247151e-13,2.174041343429063
235,70,1.1816584326997957e-13,2.176244077694368
80,40,1.2467283080115388e-13,2.1826479469533764
105,66,1.2453523416116184e-13,2.182723336920226
95,72,1.2263552095465137e-13,2.184020731766806
105,54,1.2576356342452208e-13,2.1856061862628398
225,38,1.212008425808365e-13,2.1865060651634955
55,38,1.2240238235796433e-13,2.1896528412072733
290,68,1.2210410410035795e-13,2.190451642603668
270,38,1.2390084192761076e-13,2.196341532958516
45,68,1.1758924786471035e-13,2.1969864645088344
25,62,1.1815565769372725e-13,2.2004393369989765
290,46,1.2470157165080388e-13,2.201400104777158
270,74,1.2005100557409557e-13,2.202555498942403
90,42,1.2547424768739486e-13,2.2073986806388737
205,46,1.2053404240629796e-13,2.2081174420872354
205,58,1.198497969231981e-13,2.2121884505215426
265,74,1.195718816153282e-13,2.2130395784546932
95,44,1.2575446649985722e-13,2.214187967457356
20,38,1.2006024212367424e-13,2.2143652380551555
285,72,1.2151917672972652e-13,2.21586831885736
65,72,1.1866120726316714e-13,2.2208070648837435
215,40,1.2082295345605374e-13,2.2209955607620118
20,60,1.1859355344732247e-13,2.222170429342153
10,54,1.1984969454767824e-13,2.222275586349754
60,38,1.2290239930778496e-13,2.2233664572779954
200,52,1.2049691319296965e-13,2.2259301853244535
275,74,1.2048786663116036e-13,2.2275369387906836
30,64,1.1775229305320675e-13,2.228356017326765
5,46,1.2058802098526278e-13,2.2293959223652395
260,74,1.1912310016663814e-13,2.2316684758242173
280,40,1.2441212162170404e-13,2.2322351040506425
285,42,1.246418489812668e-13,2.23471383796082
105,52,1.25839019252259e-13,2.2357264457190364
5,48,1.2057564637747546e-13,2.2361993753255525
295,56,1.2384711154867583e-13,2.2378975867652637
210,42,1.20678105878785e-13,2.2398662901603354
295,54,1.2411855906323014e-13,2.240786914923061
