off1,off2,factor,chisqred
40,50,1.2285473419342894e-13,0.7679808134914897
80,58,1.260052247861251e-13,0.7709631689992467
245,58,1.2330094022641471e-13,0.772050758333184
40,48,1.2313255066273965e-13,0.7732795786656246
80,52,1.2675198651678197e-13,0.7756049867002243
245,52,1.2414218198531003e-13,0.7765266705242534
240,56,1.233910275782143e-13,0.7773093782552698
240,52,1.2392035156765637e-13,0.7778702765041882
255,54,1.2440562445401833e-13,0.7820522776784845
60,60,1.2280554156576013e-13,0.7915877345515361
75,48,1.2674873434140585e-13,0.7959026842489917
250,52,1.2438706542698827e-13,0.7975845358188692
40,52,1.225389968773782e-13,0.798646889359256
250,60,1.2324786697103898e-13,0.8054692873273205
40,46,1.2338566818393532e-13,0.8074691263230156
255,60,1.2353730173028739e-13,0.8086148376677783
235,52,1.2373883575834226e-13,0.8090243722649785
260,58,1.2414738816679718e-13,0.8120966800082078
50,44,1.245386101970142e-13,0.8122799835651537
235,54,1.2346677746167795e-13,0.8135344268934099
260,56,1.2442365070585855e-13,0.8155394038683077
55,44,1.2510898839655148e-13,0.8156581409712249
50,58,1.22134827227089e-13,0.8172814614889473
70,46,1.2650926098961017e-13,0.8175148980437629
45,56,1.2214627029182567e-13,0.8193512185220125
240,50,1.241610944910986e-13,0.8231447077289262
60,44,1.2578551537580487e-13,0.8278777718712809
240,58,1.230782682402267e-13,0.8292137400330748
45,44,1.2401750252359272e-13,0.8301524837031096
80,60,1.2560951751954138e-13,0.8307864127578701
235,50,1.239819565630173e-13,0.8352300222448603
245,50,1.2438550118789797e-13,0.837038862249105
80,50,1.2693369753111347e-13,0.8388110153178427
255,52,1.246658741720492e-13,0.840789601771592
245,60,1.2299147364935957e-13,0.840814888195691
260,60,1.238374005398608e-13,0.8469225428883649
70,62,1.2377002260916823e-13,0.8528371028442391
260,54,1.2468642436564322e-13,0.8530273354314012
235,56,1.2315755358749292e-13,0.8561482742873364
55,60,1.2217666867039905e-13,0.8638377188966011
40,54,1.2216146713107794e-13,0.8651463604932855
75,62,1.2450196014081505e-13,0.8682547367724336
40,44,1.2360545783467256e-13,0.8718815091356761
250,50,1.2463046729219402e-13,0.8727453803237737
35,48,1.2276350895550816e-13,0.879857159127604
230,52,1.2351989108268223e-13,0.8830605673866341
255,62,1.2322225872685234e-13,0.8843808789680617
230,50,1.2379207963404177e-13,0.8855818328179196
235,48,1.2419617850766934e-13,0.8856953028427841
65,44,1.2624424612315992e-13,0.8875774114358147
65,62,1.2293937466222606e-13,0.8908169729000698
85,56,1.2670746494743088e-13,0.8909947303613178
240,48,1.2438361142302643e-13,0.8912886344952682
250,62,1.229459317033682e-13,0.891399608485805
265,58,1.2444802560945635e-13,0.8928364614426751
35,50,1.224819438351751e-13,0.8936569721667438
35,46,1.230186287603256e-13,0.8973560306220597
85,54,1.2693648548124315e-13,0.9007644508921338
265,56,1.247166457267798e-13,0.9068986926266502
85,58,1.2645241030614688e-13,0.9073680599838241
230,54,1.2322389355973302e-13,0.9135647164512195
230,48,1.240211159093029e-13,0.9138874063469082
260,62,1.2351257817810434e-13,0.9140003073387842
265,60,1.241546559728113e-13,0.9147021783216235
240,60,1.2274061968226892e-13,0.9150781621747477
75,46,1.2691084815668523e-13,0.9204337096439749
245,48,1.2461050023951165e-13,0.922602594804987
260,52,1.249354382107625e-13,0.9227002346302532
80,62,1.2515530367913673e-13,0.9273942667474628
235,58,1.2282352351702045e-13,0.9292157959375756
255,50,1.2491833745902372e-13,0.9300720790995578
80,48,1.2710263270759974e-13,0.9345073532114684
85,52,1.2713427661858365e-13,0.9371846750066705
245,62,1.2266535574968012e-13,0.9428035631170903
35,44,1.2324213130020493e-13,0.9436306040811003
35,52,1.2216107670215922e-13,0.9437154961305697
50,42,1.2476945927180942e-13,0.9477625050885317
45,58,1.2161517641200277e-13,0.9491922447353208
45,42,1.2422680791736876e-13,0.9495237139016102
60,62,1.2221891835614476e-13,0.9522052107835742
265,54,1.2496953808330842e-13,0.9533442511577507
85,60,1.2613643552560555e-13,0.9556870127180652
235,46,1.2440350749695078e-13,0.9610386616575779
70,44,1.2668320666193522e-13,0.9648281830283152
55,42,1.2531204146374515e-13,0.9674967013475483
265,62,1.238392787397727e-13,0.9685303267336299
230,46,1.242349857421978e-13,0.9696761646356211
40,42,1.2380418842434395e-13,0.9706257854089267
40,56,1.2166880267304338e-13,0.9711460445533123
250,48,1.2486142972330553e-13,0.9717524228595501
50,60,1.2158362823513904e-13,0.9759560414661104
230,56,1.2289494221508912e-13,0.9781649217789494
240,46,1.2458378070064335e-13,0.9825833280689407
225,50,1.2355392756254572e-13,0.9880788232425927
225,48,1.2380809308374468e-13,0.9919744088794265
255,64,1.2288949909346128e-13,0.9945556483069128
60,42,1.258870815458499e-13,1.003142760789424
85,50,1.273176964654787e-13,1.0043802848415344
270,58,1.2477221819653703e-13,1.0050794756537595
225,52,1.2325714912549987e-13,1.008914517064762
30,46,1.2270829194709676e-13,1.013333715569983
260,64,1.2317126785076558e-13,1.013929958200731
270,60,1.2449592142164739e-13,1.0143621716191438
250,64,1.2260621776162442e-13,1.015475158466961
30,48,1.2246747866377295e-13,1.0154808262965156
35,42,1.2344950972841934e-13,1.018881579682826
75,64,1.2391497826206676e-13,1.0197285336367383
225,46,1.2404395354672174e-13,1.0200844629809318
260,50,1.2519647120456882e-13,1.022344835883063
245,46,1.2479765910078998e-13,1.0249647937429318
70,64,1.2313914776502585e-13,1.0254057054731425
35,54,1.2176696780706538e-13,1.0279491245805368
265,52,1.2522592145406771e-13,1.0289669301149575
270,56,1.2501036372489863e-13,1.0317447122533536
85,62,1.257495113334639e-13,1.0318510599847681
240,62,1.223797684333668e-13,1.0343726663350972
235,60,1.2245613347412163e-13,1.0354300471077786
30,44,1.2292683895243934e-13,1.038807879639164
255,48,1.2514991422683546e-13,1.0395339626993367
55,62,1.2159605705809374e-13,1.0481711424401532
230,44,1.2441826053422607e-13,1.0495711910348013
30,50,1.2218268933863535e-13,1.052103659947865
270,62,1.2418567042115268e-13,1.0574930828475635
265,64,1.2348717260858338e-13,1.05782235267205
65,42,1.2640069639368418e-13,1.0587509916652
235,44,1.245712578058551e-13,1.05924471118607
80,46,1.2725534769951012e-13,1.0602545242336179
225,54,1.2292910767257544e-13,1.0631588292021819
80,64,1.2461497443427337e-13,1.0641023080239949
75,44,1.27044414243977e-13,1.0687502831277274
225,44,1.2425034083829248e-13,1.072921320287324
230,58,1.2254013312347576e-13,1.0746701915997237
90,56,1.2709540901561427e-13,1.0749213798757526
250,46,1.2503458197106702e-13,1.0779615006659402
65,64,1.223138325054691e-13,1.0816329117816796
90,58,1.2685657176893829e-13,1.0829408320024774
240,44,1.2472759300288482e-13,1.0838576019427857
245,64,1.2229449451372855e-13,1.085821393776413
90,54,1.2731741737226557e-13,1.0902281406226784
270,54,1.25225817451052e-13,1.0914280241827796
30,42,1.231358814897347e-13,1.093234921998304
85,48,1.2748428477119066e-13,1.0992342108883892
45,40,1.2442979229688925e-13,1.099597920668182
40,40,1.2398898074289272e-13,1.100693135616224
50,40,1.2496572362390945e-13,1.1141391685488988
220,48,1.2359315889224584e-13,1.1167160805850143
90,60,1.2656632896340673e-13,1.1177932036327234
40,58,1.2114513781656697e-13,1.1203512883553677
220,46,1.2383588137783152e-13,1.1209238930224052
245,44,1.2490686314014763e-13,1.1225177741797656
230,42,1.2452079816955504e-13,1.1230231661350598
30,52,1.2184669342771987e-13,1.1244430716950584
35,40,1.2363105589080326e-13,1.1257013926907076
260,48,1.2541519443059313e-13,1.1284910325616742
265,50,1.2548512316060842e-13,1.130105021252054
90,52,1.2751179388978063e-13,1.1314699056852555
45,60,1.2105553004575668e-13,1.131534585692707
270,64,1.238438855605585e-13,1.1321511214403497
220,50,1.2331693591940686e-13,1.1333082792333014
225,42,1.24397335787632e-13,1.1338830138945037
70,42,1.2682202559794681e-13,1.1343902888616755
255,66,1.22534798535702e-13,1.1383703386297381
235,42,1.2465229833979453e-13,1.1392079298627578
255,46,1.2531445541938033e-13,1.1425423270653587
220,44,1.2404528966396041e-13,1.1440771111621544
55,40,1.2548326045584503e-13,1.1454619007435365
85,64,1.252896188616541e-13,1.1457288130393206
260,66,1.228271737427249e-13,1.1465108438976852
225,56,1.2257922216813935e-13,1.1501319025269165
35,56,1.2125979681471928e-13,1.1528029452201507
25,44,1.227263343851462e-13,1.160941298654304
25,46,1.2250377866292455e-13,1.1621509078879788
60,64,1.216176191488413e-13,1.162445385802646
235,62,1.2207442392749663e-13,1.1719030097737788
220,52,1.229971785597148e-13,1.1741454652561603
250,44,1.2514368794390124e-13,1.1748508805962892
30,40,1.233195435715888e-13,1.174885592679383
270,52,1.2544265956231931e-13,1.1764679248451209
240,42,1.2479406623015852e-13,1.177034866183527
250,66,1.2221271799957994e-13,1.1780147602570232
275,60,1.246994419000899e-13,1.1787759168964809
265,66,1.2312771398859923e-13,1.1802796617171243
90,62,1.262345951476028e-13,1.1819248174501187
220,42,1.2422563976228028e-13,1.183598133202333
50,62,1.2102386133896462e-13,1.1840849623639176
275,58,1.2490753748115563e-13,1.1870520423249573
60,40,1.2602710593318434e-13,1.1872546750775066
25,48,1.2224577477143137e-13,1.1887391284298128
25,42,1.2292963453041345e-13,1.1899336620175
225,40,1.2446949945501186e-13,1.1915176699747143
240,64,1.219670474816355e-13,1.1945881381958432
90,50,1.276939578011394e-13,1.1987495902517857
230,60,1.221449916150486e-13,1.2002992478744727
80,44,1.2738737888442923e-13,1.202756187881585
230,40,1.2456654918646708e-13,1.203546397661966
275,62,1.2445785344585856e-13,1.2040224131635022
220,40,1.2433001588512704e-13,1.2127025878957733
75,66,1.2331244651045617e-13,1.2134033363965473
85,46,1.2763093221771666e-13,1.216933590312078
260,46,1.255761028905361e-13,1.2228204848981699
275,56,1.2510562240661748e-13,1.2239176963806437
30,54,1.2142371224464686e-13,1.2252956705688836
245,42,1.249655964632399e-13,1.2268774328389311
265,48,1.2566582729885366e-13,1.2299989747553117
80,66,1.2402927552479936e-13,1.2367003988782537
75,42,1.2715216809554136e-13,1.2374632815371194
255,44,1.2543177616857974e-13,1.2375582289580946
235,40,1.2469166489573805e-13,1.2379376454576956
270,66,1.2348407267755674e-13,1.2407312417240515
70,66,1.2249941832631672e-13,1.2410550932262674
25,40,1.2310720214487685e-13,1.245100552956335
65,40,1.2652130940005652e-13,1.2454115041545815
25,50,1.2196202388628342e-13,1.2459153158846288
220,54,1.226500252707668e-13,1.2487629316074347
215,44,1.238574518914409e-13,1.2535550224079626
215,46,1.2363088799969502e-13,1.2579706834888251
40,38,1.2416660204656832e-13,1.2590280261441333
220,38,1.2440957706621526e-13,1.2611223888429721
35,38,1.238045178665628e-13,1.263176675074493
215,42,1.2405423594199248e-13,1.2639677626124344
275,64,1.241623663681519e-13,1.2641029781800621
225,58,1.2220596225107706e-13,1.265342250192351
245,66,1.218326373776378e-13,1.2697916918887084
215,40,1.2418128734865136e-13,1.2701830915078034
225,38,1.2449714546089008e-13,1.2711435611539588
45,38,1.2460561843231787e-13,1.2738388275922
215,48,1.2337421547153403e-13,1.2755052598396739
90,64,1.25841833834438e-13,1.2756387448817172
270,50,1.25654741236106e-13,1.2792989061269615
250,42,1.252325094175254e-13,1.2815982256001743
55,64,1.2099621964821662e-13,1.2834366568637239
30,38,1.234972161679943e-13,1.287127347852771
275,54,1.2531935728597692e-13,1.2873692753664374
90,48,1.2785210879120185e-13,1.2878398560129918
240,40,1.2481887993466984e-13,1.2881676406163411
215,38,1.2426986183339184e-13,1.2884690629208004
95,56,1.2750404913478907e-13,1.2936208436654428
85,66,1.2474056814577297e-13,1.2987170596539688
95,58,1.2726771691271702e-13,1.2990391164156134
50,38,1.2510402592169775e-13,1.3036729450818323
230,38,1.2453447916830678e-13,1.3078595543779243
215,50,1.2307665182696225e-13,1.308161930408753
95,54,1.2771070120691252e-13,1.3118533189647157
65,66,1.216955901582536e-13,1.3150818305308651
35,58,1.2072286205303666e-13,1.3164507299959476
40,60,1.205867467211684e-13,1.316715200481692
260,44,1.2570452469924843e-13,1.3167240922210286
70,40,1.269238641722146e-13,1.3195590148571246
265,46,1.2579130949437615e-13,1.3223967361415607
95,60,1.2697208657729076e-13,1.3238742413508546
20,44,1.225841727555023e-13,1.3255632661205285
215,36,1.2426517445565573e-13,1.325906133175497
260,68,1.2240397182231695e-13,1.3261137687643194
20,42,1.227916776690604e-13,1.3266487977057504
25,38,1.2327465749197643e-13,1.330229158598279
220,36,1.243296517439977e-13,1.331247845001494
25,52,1.2162660958581687e-13,1.3325068940124365
255,68,1.2205489219587502e-13,1.3360380609274074
55,38,1.256062950186037e-13,1.343832231337092
245,40,1.249825430382765e-13,1.3450649419319014
255,42,1.2553105862721674e-13,1.3452713926025055
265,68,1.2272944721461695e-13,1.3462038806099965
210,38,1.2416581639972176e-13,1.3488057727494562
20,46,1.2236380341831804e-13,1.3488173102736327
235,64,1.216179188644075e-13,1.3497465831489512
20,40,1.2297681316333463e-13,1.3500441913479457
220,56,1.222810817614212e-13,1.3535663154369697
95,52,1.2788995252043477e-13,1.354177687205594
210,36,1.2422569359527757e-13,1.3550026911806676
85,44,1.277613277773961e-13,1.3557070786720433
275,66,1.2381699671641352e-13,1.3564079876943758
230,62,1.217232551864443e-13,1.3579418849399207
45,62,1.2048563289141984e-13,1.3594322073862508
235,38,1.2459848437749634e-13,1.3600372873278173
210,40,1.240527747918711e-13,1.36204434923775
30,56,1.2092767910781506e-13,1.362320634572851
215,52,1.2274953872431393e-13,1.36869465116885
270,48,1.2579974689566448e-13,1.3689991072905827
80,42,1.2749624767999688e-13,1.369336977004023
275,52,1.2554361092012512e-13,1.3695831649980563
225,36,1.2432403107240926e-13,1.3710230334585989
95,62,1.266434726298147e-13,1.3734913662180175
210,42,1.2388286090604927e-13,1.3763158236006496
210,34,1.240957347362321e-13,1.38612215875355
60,38,1.2610938401223284e-13,1.3882981846388514
270,68,1.2309378784329172e-13,1.3901501801773861
280,60,1.247581982876413e-13,1.3903033406515706
215,34,1.240850694693061e-13,1.3917868983019732
20,48,1.2211364536565886e-13,1.3926198065596203
210,44,1.2366493610888183e-13,1.3962025566191372
240,66,1.214397613717059e-13,1.398987789570511
20,38,1.2315233934376112e-13,1.4005452117584931
250,68,1.2165691071723996e-13,1.400718418038361
90,46,1.2799718958510834e-13,1.401601844724725
250,40,1.2523597056526025e-13,1.4034401624085304
280,62,1.2454599755920986e-13,1.4037988199848281
90,66,1.2538408104387938e-13,1.4061084073369348
280,58,1.2494936594825384e-13,1.4067373012597255
225,60,1.218013356607664e-13,1.4101674955764156
35,36,1.2392700521440917e-13,1.4134080078604931
30,36,1.2364659817974576e-13,1.4140836535658583
95,50,1.2805112025508906e-13,1.4154545854711205
60,66,1.2101986637829797e-13,1.416901066580181
205,34,1.2411524119988152e-13,1.4169116151382684
75,40,1.2722414962516883e-13,1.4179991650952515
205,36,1.2415604427694203e-13,1.4184722531916278
240,38,1.246811433814169e-13,1.419938375890175
265,44,1.2590480128753863e-13,1.4207697434819795
210,46,1.234208862948083e-13,1.4248335597669703
260,42,1.258047451844045e-13,1.425204331328595
40,36,1.2427037526541315e-13,1.428443027804478
220,34,1.241141092638736e-13,1.4305121031316863
25,36,1.2343993343987188e-13,1.432361956380213
230,36,1.2432815210054596e-13,1.4339662598027398
205,38,1.2404628807558643e-13,1.4401121552674858
25,54,1.2120236174969178e-13,1.4422768094167462
65,38,1.265898328170449e-13,1.4428763907631428
205,32,1.2392735502647948e-13,1.4446134631018903
210,32,1.238668549234439e-13,1.4458299239016004
50,64,1.2043826117672253e-13,1.4458663000473477
280,64,1.243036487519638e-13,1.4471073873972924
280,56,1.2515312331253606e-13,1.44852271913138
95,64,1.2627567895632484e-13,1.4533971404336625
75,68,1.2269613501782575e-13,1.454519671151616
270,46,1.2593768026657443e-13,1.4561826158867412
80,68,1.2342789887437802e-13,1.4564561074399973
45,36,1.2471145625800447e-13,1.4579171735373166
215,54,1.2241114985609399e-13,1.458622838830625
210,48,1.2315528614604777e-13,1.4587622254714767
20,50,1.2184390732233265e-13,1.4637627713282264
275,50,1.2574332673128797e-13,1.465487824328979
255,40,1.2551982727503808e-13,1.4656603766830314
20,36,1.2331789766235962e-13,1.47136378731307
200,32,1.2399812534845688e-13,1.47401912316345
200,34,1.2412095893071675e-13,1.4779014511523958
245,38,1.248593105241288e-13,1.4812254369882798
205,40,1.2389292866999488e-13,1.4820679670182015
275,68,1.234511348867797e-13,1.4822771156885666
215,32,1.2384435996441945e-13,1.482875737435004
220,58,1.2188992009793042e-13,1.4841320805060947
15,40,1.229393819036122e-13,1.4867614979365114
15,42,1.2275312961751004e-13,1.4876691864801759
200,30,1.2377083309204304e-13,1.4956757496653508
85,68,1.241403239707128e-13,1.495844265818501
225,34,1.2408301036939073e-13,1.4966440592172658
205,30,1.2365937780030374e-13,1.49777884653526
50,36,1.2516628995512301e-13,1.4987311286641816
95,48,1.2818585620395222e-13,1.4994847783079681
235,36,1.243946699306034e-13,1.501709386071615
70,38,1.269445621549468e-13,1.5045042880686208
15,38,1.2311224663443923e-13,1.5045470245140387
210,50,1.228645442081626e-13,1.5046650759225657
245,68,1.2123564468863854e-13,1.5065682173370303
15,44,1.2254184260722326e-13,1.507136522865894
70,68,1.218507616288884e-13,1.5077129997548961
280,54,1.2537952925250463e-13,1.5101969651452387
200,36,1.2405923133622466e-13,1.5106639319637936
85,42,1.278570514824771e-13,1.5122167577348773
280,66,1.2402778480100416e-13,1.5175180174235774
205,42,1.236933835790909e-13,1.5192996881707603
195,30,1.2387152318071964e-13,1.523387202793194
35,60,1.2016111651938859e-13,1.523484317751027
210,30,1.2358286079146592e-13,1.5276897187972247
265,42,1.2597784450094295e-13,1.5287979590283485
100,56,1.278096279477529e-13,1.5293796193228613
100,58,1.276136023654752e-13,1.5302575798985856
195,32,1.2403437208624165e-13,1.5333850061315915
90,44,1.2810650505488277e-13,1.5342117480271777
80,40,1.275565991169968e-13,1.5351427142843117
30,58,1.2041966571255633e-13,1.5364925094661903
55,36,1.2564047162952343e-13,1.5388994840212757
275,48,1.2588649758327482e-13,1.5392531491745074
250,38,1.2512752519603959e-13,1.5407994789610837
15,36,1.2327551850162826e-13,1.5422063279143536
260,40,1.2577764263410018e-13,1.5445474167543447
195,28,1.236231134673005e-13,1.5447237318556362
15,46,1.223263311090805e-13,1.5456975172052971
25,34,1.235215362858737e-13,1.547217167525736
220,32,1.2383760057291651e-13,1.5474389604315524
270,44,1.2607760357661422e-13,1.548321237452292
100,60,1.273388494198238e-13,1.5490133219532283
100,54,1.279814410412985e-13,1.5496655860019892
200,28,1.2348989387063561e-13,1.550592865509202
30,34,1.2369088374928584e-13,1.5533743587425712
230,64,1.211987748324041e-13,1.554011891199065
40,62,1.2001330387046404e-13,1.554397851721136
20,34,1.2342921636600493e-13,1.557884229951198
260,70,1.2189358479484114e-13,1.557945711456512
20,52,1.2151026982412513e-13,1.558307335873123
200,38,1.2392209061090394e-13,1.5599499766536378
265,70,1.2226980737232638e-13,1.5599715724597496
205,44,1.234765774590364e-13,1.5608806479555322
55,66,1.2040819607091931e-13,1.5643931442931327
95,66,1.258555310876107e-13,1.5657132038280663
190,28,1.2373141136599665e-13,1.568022026544284
240,36,1.2449201795597274e-13,1.5682290216139632
195,34,1.2407013428618365e-13,1.5692525722350115
235,66,1.2102775167557467e-13,1.5695178567887258
35,34,1.23953544854631e-13,1.5702505457995772
215,56,1.2204554988519418e-13,1.5751959004444025
90,68,1.2484591755987972e-13,1.5773570351534456
60,36,1.2611152333521948e-13,1.5774258877567269
230,34,1.240795159585041e-13,1.578625110655992
225,62,1.213423772495199e-13,1.5800458101146257
190,30,1.2392526016715794e-13,1.5804267036472992
270,70,1.2266806274205185e-13,1.5825246256808003
210,52,1.2255200681878423e-13,1.5827741347045443
280,52,1.255986209564513e-13,1.584739516178592
205,28,1.2336008945986506e-13,1.5850577115663438
255,70,1.2150512519313692e-13,1.5855009109686005
75,38,1.2723482033444902e-13,1.587563248647014
100,52,1.2812090782361406e-13,1.5887318022123593
25,56,1.207405667440484e-13,1.5902922101017123
100,62,1.2702144903414948e-13,1.5902988347882463
15,34,1.2341207092498033e-13,1.5963360912519016
215,30,1.2354808716850474e-13,1.5968052574781688
40,34,1.2428624587372157e-13,1.5991173822960536
255,38,1.2544486743470856e-13,1.6000142133683524
65,68,1.2107343270714503e-13,1.6005315958336708
190,26,1.234693262522671e-13,1.6020587288659898
205,46,1.2324762953817562e-13,1.6037553781485718
15,48,1.2208979316201254e-13,1.6046028537663743
95,46,1.2829205499625516e-13,1.6063213146364563
185,26,1.2363461145285923e-13,1.6124858877320623
185,28,1.2386449038955663e-13,1.6149236673270535
195,26,1.2332535485151197e-13,1.6164585584488023
275,46,1.2604514743749804e-13,1.6172713920056005
190,32,1.2402661191013022e-13,1.6204053817010426
280,68,1.2371913052939205e-13,1.6221100038204181
65,36,1.2657202918101252e-13,1.623499937887699
200,40,1.2374883473314465e-13,1.623723596873446
10,38,1.2317915618192525e-13,1.6270313018736187
195,36,1.2395058805119423e-13,1.629621641220621
225,32,1.2379156384666868e-13,1.6308932135621534
245,36,1.2471128523940214e-13,1.6341699164257875
10,36,1.2335039660439595e-13,1.6344130462371151
45,64,1.198959605580614e-13,1.6349488018414342
220,60,1.214723319169441e-13,1.6360017031838925
10,40,1.2299073184640755e-13,1.6363202128971817
45,34,1.2471293168855525e-13,1.6380092130924895
285,60,1.247536603953039e-13,1.6396752762302138
265,40,1.2597913109206148e-13,1.6427611919180904
180,26,1.2387108611814286e-13,1.6427698449449186
285,62,1.2452839851500672e-13,1.646015228536804
275,70,1.2306096719862573e-13,1.6479266421237337
100,50,1.2825729280025174e-13,1.6480890526121061
20,32,1.234335561779549e-13,1.6482387257202624
210,28,1.2327849839292787e-13,1.6483848373419552
205,48,1.2298945031196445e-13,1.6493697555135236
270,42,1.2616124341959426e-13,1.6504789910391386
240,68,1.207871955265602e-13,1.6526159311995257
235,34,1.2414450333389965e-13,1.6538117203118687
85,40,1.2790049556246758e-13,1.6546985889551002
185,30,1.2402522739440055e-13,1.6557582891645322
180,24,1.2360838509137309e-13,1.6567897246488497
285,58,1.2497892895792564e-13,1.6568136697349733
15,32,1.234445454143736e-13,1.6569948225809235
10,34,1.2350991207967577e-13,1.6571846935621686
200,26,1.2316862560276204e-13,1.6577267969870408
280,50,1.2579421654617456e-13,1.657785374556278
100,64,1.266621433423645e-13,1.6591470797882748
10,42,1.2279476805978008e-13,1.6596515062284498
25,32,1.235003062624893e-13,1.6616386424895242
185,24,1.233552655922543e-13,1.662774558560576
260,38,1.2570495470042027e-13,1.6690662968209138
250,70,1.2103892158200917e-13,1.6691345702355243
90,42,1.2816367968161443e-13,1.6703243618148218
175,24,1.2395356367303955e-13,1.6735089378806915
180,28,1.2409309605828165e-13,1.6746023213831385
285,64,1.2429488776432027e-13,1.6783170921263924
20,54,1.2110789831583177e-13,1.6789447538628128
70,36,1.268947999349457e-13,1.6797737107467747
200,42,1.2354866475498053e-13,1.680905325541083
190,34,1.2400165628222702e-13,1.6835376391047807
210,54,1.222278398041784e-13,1.684646859848035
50,34,1.2514094300163722e-13,1.6852436611223591
30,32,1.2364844063515378e-13,1.6856734075749462
220,30,1.2350763714804318e-13,1.6875086593421496
250,36,1.2500354487514653e-13,1.6876818192204375
80,38,1.275772313365051e-13,1.6882760569264836
15,50,1.2183643148650363e-13,1.6901498718824814
175,26,1.2419752079020975e-13,1.6903096113380005
10,32,1.2357165717251908e-13,1.6904798370675018
190,24,1.2316054825220598e-13,1.6908286807745287
285,56,1.2522002532892706e-13,1.6931214533246097
275,44,1.2620916921209538e-13,1.6986079676566668
10,44,1.225972715009649e-13,1.698846219260454
195,38,1.237992251892917e-13,1.7036691745506565
175,22,1.2366375767009182e-13,1.7038391579271794
205,50,1.2272166536110311e-13,1.7071244399933707
170,24,1.2436518450929843e-13,1.7088111718944137
170,22,1.2410116358219118e-13,1.710041165541435
215,58,1.2164678515199634e-13,1.7106748929053954
95,68,1.253841082463646e-13,1.71624904431977
280,48,1.2596925996452857e-13,1.7167327315441465
240,34,1.2427375759809483e-13,1.7175201462454648
80,70,1.2282378396605073e-13,1.7191287783582758
35,32,1.2389936271669796e-13,1.7205703011259263
95,44,1.2836100688219007e-13,1.7215381782290133
185,32,1.2408395332170624e-13,1.7217798217578029
230,32,1.2379465382549092e-13,1.7228066196518412
165,22,1.2460744315183257e-13,1.723114301784463
180,22,1.2330040075420774e-13,1.724272382945655
205,26,1.2302407904405928e-13,1.724393895115805
100,48,1.2837251332356346e-13,1.7250112270493827
15,30,1.2340122142360703e-13,1.7266615745385565
60,68,1.2041403831323312e-13,1.7275252039776465
55,34,1.2558118246306227e-13,1.7278471170171206
10,30,1.2353741915341703e-13,1.731191442534984
255,36,1.2533385827438514e-13,1.7319142613534677
85,70,1.23539203962382e-13,1.7343148456437898
285,66,1.2406132084840733e-13,1.7363057755315323
