off1,off2,factor,chisqred
95,56,1.3784013318999387e-13,1.4829038884901453
75,72,1.3279510248743042e-13,1.4849616881537768
250,72,1.3139195770987008e-13,1.4858927404733935
25,46,1.3224541456202015e-13,1.4892350791746631
45,44,1.3327243892893582e-13,1.4910410051605523
40,44,1.3288283889657848e-13,1.4980658464884746
255,48,1.3492103306886413e-13,1.4984083783804207
50,44,1.3378962299682123e-13,1.4990002016743977
85,72,1.342516807465311e-13,1.5010956522895276
30,62,1.3050641773693555e-13,1.5030589288927738
35,64,1.3024920441041065e-13,1.503476778128758
285,68,1.347857949176708e-13,1.5075445702176231
285,60,1.3553387401546236e-13,1.5088539283190272
75,46,1.365227889532666e-13,1.516961787787617
55,44,1.3436960321596158e-13,1.519717011853027
95,70,1.3603647182975064e-13,1.5213291049928612
35,44,1.3256301403380524e-13,1.5225878355980924
20,48,1.321937268809098e-13,1.5239223199388272
275,52,1.3593070871026378e-13,1.5245374067375066
20,56,1.3153082330837545e-13,1.5254123085376332
220,48,1.3313969419518162e-13,1.5383786630815866
100,64,1.3748305930717605e-13,1.5385120932547398
40,66,1.3010043461591256e-13,1.5395957488579737
280,72,1.3402217251994204e-13,1.5395959563483668
70,72,1.3196277263608438e-13,1.5396384450536513
25,60,1.3084089417937526e-13,1.5415011328534045
60,44,1.3507145898324047e-13,1.5418223980233996
270,50,1.3584952915654734e-13,1.543758243131594
215,50,1.3292673641318618e-13,1.5452195529253496
100,62,1.3772080854405884e-13,1.5465708439149388
260,48,1.3528737315803891e-13,1.5472311527368638
90,72,1.3492668192037825e-13,1.5538637077292936
215,60,1.320265817067702e-13,1.5544399952587318
100,66,1.3719690693625425e-13,1.5549565606346745
280,54,1.3593187464755157e-13,1.5562513295677327
235,46,1.3374732090976204e-13,1.561310111558592
285,58,1.357155834037078e-13,1.5624006827780659
30,44,1.3230573532667011e-13,1.5625853252194608
95,54,1.3792646469870943e-13,1.563422275905578
225,66,1.3108064022414986e-13,1.5660296738684005
230,68,1.3086151391597372e-13,1.5660827823720465
230,46,1.335388310449544e-13,1.569095415756622
285,70,1.3456181148768592e-13,1.570990961500267
55,70,1.3055305678848085e-13,1.571324610299568
240,46,1.3398183779675655e-13,1.573625391087356
245,72,1.3090275129238128e-13,1.5738348581543176
100,60,1.3791775895350248e-13,1.5767605765702162
85,48,1.373081035475289e-13,1.579504586118365
210,54,1.326811100005511e-13,1.5902819605533036
90,50,1.3765730047188341e-13,1.5961549338058132
220,64,1.3129839111700347e-13,1.5974653729120796
245,46,1.342641634228941e-13,1.5987323065239585
265,48,1.3565301580511452e-13,1.598736883367521
100,68,1.3685817508502602e-13,1.5990092311896345
270,74,1.3275857876670393e-13,1.6020262413953859
225,46,1.3332667407079715e-13,1.6030773013600441
65,44,1.3555424413212242e-13,1.6035435309743342
235,70,1.306340332915147e-13,1.6041962461194799
265,74,1.3224277368800677e-13,1.605232224400897
210,56,1.3250718159142326e-13,1.6054751355388632
20,46,1.3218094989222352e-13,1.6062995190248714
45,68,1.3001816791145294e-13,1.6147618339399394
65,72,1.312454387686751e-13,1.6164756459617364
260,74,1.3175993024573584e-13,1.6169572263156102
210,52,1.3274032326134929e-13,1.6185764558131257
20,58,1.312350637275305e-13,1.6191983512963133
25,44,1.3217408499093017e-13,1.623969136155392
100,58,1.380745746053303e-13,1.6245844934393783
80,46,1.369110848569575e-13,1.6257020552892376
250,46,1.3458439613746007e-13,1.6260605820653111
15,52,1.3212460207528844e-13,1.6278254840952229
275,74,1.332336932571026e-13,1.6305484011910458
285,56,1.3591445993457665e-13,1.632792209094048
15,50,1.3223068269622488e-13,1.6357804469212902
95,72,1.3553343980650756e-13,1.6362721638349609
215,62,1.3156803549450092e-13,1.6475450385560413
215,48,1.3294600450444564e-13,1.6475740557111882
210,58,1.3222527892338606e-13,1.653762493021401
255,74,1.31274882583938e-13,1.654024207106103
275,50,1.360633380735495e-13,1.6551544470900992
255,46,1.3496250485471432e-13,1.6569617864107409
15,54,1.3191976552342935e-13,1.659397575984426
70,44,1.3605035255202742e-13,1.6607216799659779
95,52,1.3798821426611702e-13,1.663215672428297
280,52,1.3609919688455661e-13,1.6632601149859678
285,72,1.3428826777548356e-13,1.6650871971935435
100,70,1.3644482460908303e-13,1.6676756147154221
290,64,1.3523764015107104e-13,1.6676957026069246
15,48,1.3224598900188693e-13,1.6690895731451842
270,48,1.359170933378166e-13,1.6705465469777883
220,46,1.3311525659947197e-13,1.6719439318149334
290,66,1.3502654245218894e-13,1.6771324774914735
290,62,1.354582957736439e-13,1.6780116319886442
210,50,1.3276434467310101e-13,1.6803423931306247
100,56,1.381560676321522e-13,1.6848472986149785
260,46,1.353406625873833e-13,1.691403209519347
240,72,1.3042067835378468e-13,1.6915225704612054
30,64,1.3011355761782384e-13,1.6934288553863417
280,74,1.3361641954835724e-13,1.6966383116323964
85,74,1.3369131841484697e-13,1.6973990407257031
80,74,1.329985889180692e-13,1.6984821443832687
25,62,1.30498310427184e-13,1.700191534992424
290,60,1.35678709669935e-13,1.7063018001859482
290,68,1.3481284719655776e-13,1.7074398269024487
50,70,1.2996942410272186e-13,1.7134297980987379
285,54,1.361231920561937e-13,1.7154381089412363
20,44,1.3211419992371983e-13,1.717649933158951
40,42,1.3279928450034007e-13,1.7187191082109803
60,72,1.3059287963854528e-13,1.7198075735195808
35,66,1.297964495591865e-13,1.7208796642220343
210,60,1.3188703135349859e-13,1.7210537143123679
250,74,1.307315949406844e-13,1.7244871589779567
45,42,1.3321074517889803e-13,1.7252256258597305
35,42,1.3247513961711024e-13,1.728297465047212
75,74,1.3224053920377427e-13,1.7293472617694994
90,74,1.343431588798464e-13,1.7295721032557112
75,44,1.3648050672340013e-13,1.7316465306497812
265,46,1.3568543266615574e-13,1.7333959110191446
15,56,1.3165581085981143e-13,1.7334578012350794
15,46,1.322186414252688e-13,1.7368475970645505
90,48,1.3769747319313365e-13,1.737083156316351
105,64,1.3769135685282884e-13,1.7378349788597576
220,66,1.3071528444125528e-13,1.7410555901719755
225,68,1.3043354806227253e-13,1.742267997865376
50,42,1.3375648496597404e-13,1.7447013758115626
235,44,1.337234946660771e-13,1.7454511232289134
205,54,1.326585374133524e-13,1.7454916896138168
105,66,1.374196144141727e-13,1.7470098825759115
230,44,1.3350749476725895e-13,1.747491208612629
85,46,1.373248368737725e-13,1.7500985525312522
105,62,1.37920855035841e-13,1.750153161231388
240,44,1.3395623065576859e-13,1.7504201137255597
290,58,1.3590751698890946e-13,1.7508908456731502
20,60,1.3092550658553335e-13,1.753970952866855
30,42,1.3220603211962934e-13,1.755178999984405
290,70,1.345968349355496e-13,1.7593561642575994
245,44,1.342249018394115e-13,1.762024033307692
275,48,1.361395787266131e-13,1.7631372313903733
100,54,1.3821326513324478e-13,1.7636015146254453
100,72,1.3592051328497883e-13,1.764274153677898
215,64,1.310449562843241e-13,1.7682548844809618
280,50,1.3624100115579611e-13,1.768397793878605
205,52,1.326914902700096e-13,1.768648229502081
225,44,1.3329535626047453e-13,1.7689472898869973
215,46,1.3291323855438256e-13,1.7708270565428166
205,56,1.3246716745544409e-13,1.7713605032445137
230,70,1.3019883568353152e-13,1.7715546829486484
210,48,1.3276124397605491e-13,1.7757567290845482
55,42,1.3431532442009202e-13,1.7761494237340747
95,50,1.3803336056278753e-13,1.778975757511266
105,68,1.3709634927155272e-13,1.7808043404266265
250,44,1.3455975134328938e-13,1.782140923867642
105,60,1.3811685852098757e-13,1.7832687868079755
40,68,1.2958629281174624e-13,1.784984364709695
95,74,1.349701400213362e-13,1.7867109758896105
285,74,1.3395282064838674e-13,1.7975509222249648
270,46,1.3596669113917172e-13,1.7978736895604053
25,42,1.3205803628472812e-13,1.798157986753394
285,52,1.3631517865472768e-13,1.7985284662411043
70,74,1.3140274263572374e-13,1.7999495242365893
290,56,1.361396211048881e-13,1.8046879546852974
255,44,1.349587508398408e-13,1.8055408591682927
210,62,1.3141137543993965e-13,1.808559371415773
10,50,1.324259638865913e-13,1.8127181874373468
205,58,1.3219179753734596e-13,1.8154580066686195
60,42,1.3491327548535143e-13,1.8185198921298458
245,74,1.3020638559595654e-13,1.8192574182777324
220,44,1.3306309738257096e-13,1.8219408495229041
10,52,1.3231305806227438e-13,1.822435519903557
205,50,1.3267616008313724e-13,1.8230694255180893
80,44,1.3688413230646399e-13,1.8281971691533494
10,48,1.3242671830090984e-13,1.8306581017618329
15,44,1.3215211807476673e-13,1.8310967505541642
260,44,1.3535692051997944e-13,1.83491242828282
105,58,1.3825141841997735e-13,1.8351010325880406
235,72,1.2994157332550538e-13,1.8367801283448069
105,70,1.3670897612650134e-13,1.837555426861227
270,76,1.321995150010271e-13,1.8392921627665602
290,72,1.3434474586008574e-13,1.8405772118664454
15,58,1.3138115887735492e-13,1.841787706039408
275,76,1.3275867767491507e-13,1.8440807883051455
55,72,1.2996675875636765e-13,1.8479259882703778
265,76,1.316433927926925e-13,1.8526997250271455
100,52,1.382420883011596e-13,1.8563680601369053
280,48,1.363522397668177e-13,1.862795093585013
290,54,1.3636829693848321e-13,1.8628176545239168
20,42,1.31999658273642e-13,1.8676987064957475
65,42,1.3546657139173247e-13,1.8678359097161206
260,76,1.311386122154555e-13,1.8695636151289197
10,54,1.3210799724004634e-13,1.8718549671259217
205,60,1.3181557073173833e-13,1.8754892233809681
285,50,1.364798342313216e-13,1.8768978937158582
265,44,1.3569048833652785e-13,1.8772483661118613
45,70,1.2945817230905426e-13,1.8779492087425358
10,46,1.3237081431349339e-13,1.8797915369310336
275,46,1.3621178374023577e-13,1.8812294301604116
295,64,1.35401952966847e-13,1.8861090833769758
295,62,1.356600555308754e-13,1.8895546571858133
100,74,1.353819949703937e-13,1.891046157486697
210,46,1.3271743914651762e-13,1.8920537531041512
280,76,1.3317828133717379e-13,1.89248435815132
65,74,1.3067067137244953e-13,1.894050137484541
295,66,1.351519278476764e-13,1.8996717491497666
25,64,1.3013978729901757e-13,1.8999364215016303
105,56,1.3833505581557876e-13,1.9000042494182312
90,46,1.3772181962020272e-13,1.900802611764334
215,66,1.3047032178122083e-13,1.9047961260107478
215,44,1.3285651954159525e-13,1.905909565964562
295,60,1.3590271781219424e-13,1.9062940530435768
235,42,1.336191752709032e-13,1.9091999478242299
220,68,1.3007707449936733e-13,1.909375785152553
205,48,1.326399213259538e-13,1.909732447330115
200,54,1.326920409186959e-13,1.9112110899020704
95,48,1.3805903049945382e-13,1.911344289509422
255,76,1.3059013049584862e-13,1.9118224489896232
240,42,1.338588884763413e-13,1.9157943445851044
230,42,1.3340125187562786e-13,1.9165668643822142
30,66,1.29698467796351e-13,1.9186747605185992
105,72,1.3623348412296637e-13,1.9189067983086312
70,42,1.3595135915836955e-13,1.9190445283577735
210,64,1.3088649184455824e-13,1.91938079324629
290,52,1.365777361118923e-13,1.9218885018899319
20,62,1.306071682486642e-13,1.9246139954578338
200,52,1.3272958279988529e-13,1.9277539148242244
85,76,1.33077948651323e-13,1.929089930147666
295,58,1.3613681819088924e-13,1.9294254618271705
245,42,1.3413310162610516e-13,1.9305558842501611
295,68,1.3490533323278364e-13,1.9307680971649313
270,44,1.360015361246716e-13,1.9343877023235285
90,76,1.3372130942313754e-13,1.9364706893105907
240,74,1.2970403110398934e-13,1.9372057115723091
225,70,1.297526299026012e-13,1.9375533722794933
200,56,1.3247589472828161e-13,1.9386955548569347
225,42,1.3320382389663774e-13,1.9418070526878646
110,64,1.3778224742965916e-13,1.9444008569242623
110,66,1.374683815184669e-13,1.9450502735226176
80,76,1.323812922096449e-13,1.9453655941486656
85,44,1.3730570001702696e-13,1.9457230823979337
250,42,1.3450958160945232e-13,1.948071978491119
10,56,1.318514189515551e-13,1.9547243393052218
205,62,1.3133628403275228e-13,1.9572079446087507
290,74,1.3405151595366425e-13,1.9573128902878907
285,48,1.3662355776812503e-13,1.9574968433582216
15,42,1.3205097357104242e-13,1.9576149943867884
10,44,1.322879421393792e-13,1.9578476888315004
295,56,1.3637767213605146e-13,1.961446226765797
35,40,1.3236190879851395e-13,1.9629288692887008
110,62,1.3802332057511127e-13,1.9650690075817556
100,50,1.382711470469764e-13,1.9660634669034949
255,42,1.3492862034037822e-13,1.9675916955879784
280,46,1.3645756716635688e-13,1.9692208682608736
40,40,1.3269909618618947e-13,1.969329874719809
285,76,1.3355812480243022e-13,1.9717746447618072
30,40,1.3208400992547663e-13,1.972371856547301
110,68,1.371125131139787e-13,1.9737387940101194
105,54,1.3837454426282196e-13,1.974203776942706
200,50,1.3268533993815047e-13,1.9754897696782563
200,58,1.322062494895976e-13,1.975820769391153
95,76,1.3433729326909996e-13,1.9763518562327578
35,68,1.2929927408457158e-13,1.9769600787086339
290,50,1.3675482652823398e-13,1.9816168895049477
295,70,1.346474978583916e-13,1.9825306610064395
